Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
265053,Vistara,UK-706,Kolkata,Morning,one,Morning,Mumbai,Business,25.25,17,59254
265054,Vistara,UK-738,Kolkata,Evening,two_or_more,Night,Mumbai,Business,26.83,17,59254
265055,Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Mumbai,Business,28.33,17,59254
265056,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,30.25,17,59254
265057,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,5.42,17,62591
265058,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,7.42,17,62591
265059,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,7.83,17,62591
265060,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,8.5,17,62591
265061,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Business,10.5,17,62591
265062,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,13.58,17,62591
265063,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Business,16.17,17,62591
265064,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,5.92,17,64831
265065,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,9.83,17,64831
265066,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.0,17,64831
265067,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,12.92,17,64831
265068,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Business,13.33,17,64831
265069,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.08,17,64831
265070,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Business,14.75,17,64831
265071,Vistara,UK-738,Kolkata,Evening,two_or_more,Morning,Mumbai,Business,15.0,17,64831
265072,Vistara,UK-738,Kolkata,Evening,two_or_more,Morning,Mumbai,Business,16.42,17,64831
265073,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,6.67,17,70431
265074,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.75,17,70431
265075,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.83,17,70431
265076,Vistara,UK-708,Kolkata,Night,one,Early_Morning,Mumbai,Business,11.5,17,70543
265077,Vistara,UK-738,Kolkata,Evening,two_or_more,Early_Morning,Mumbai,Business,13.17,17,70543
265078,Vistara,UK-778,Kolkata,Afternoon,one,Early_Morning,Mumbai,Business,16.58,17,70543
265079,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,8.08,17,78697
265080,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,10.0,17,81284
265081,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.33,17,81452
265082,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.33,17,81598
265083,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.42,17,81598
265084,Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Mumbai,Business,2.58,18,31982
265085,Vistara,UK-776,Kolkata,Evening,zero,Night,Mumbai,Business,2.75,18,31982
265086,Vistara,UK-774,Kolkata,Night,zero,Night,Mumbai,Business,2.92,18,31982
265087,Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,Business,2.83,18,31982
265088,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Business,4.92,18,37526
265089,Air_India,AI-526,Kolkata,Evening,one,Morning,Mumbai,Business,14.67,18,37526
265090,Air_India,AI-765,Kolkata,Evening,one,Morning,Mumbai,Business,14.83,18,43711
265091,Air_India,AI-765,Kolkata,Evening,one,Evening,Mumbai,Business,25.0,18,43711
265092,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,6.25,18,50271
265093,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Business,9.33,18,50271
265094,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,12.58,18,50271
265095,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,15.67,18,50271
265096,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Business,5.75,18,50271
265097,Air_India,AI-763,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,5.83,18,50271
265098,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Business,6.67,18,50271
265099,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Business,7.58,18,50271
265100,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Business,9.58,18,50271
265101,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,10.83,18,50271
265102,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Business,11.0,18,50271
265103,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.17,18,50271
265104,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.75,18,50271
265105,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,12.58,18,50271
265106,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Business,13.0,18,50271
265107,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,13.67,18,50271
265108,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.25,18,50271
265109,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.58,18,50271
265110,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,14.75,18,50271
265111,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,15.17,18,50271
265112,Air_India,AI-770,Kolkata,Night,one,Afternoon,Mumbai,Business,16.33,18,50271
265113,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,Business,17.58,18,50271
265114,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Mumbai,Business,19.58,18,50271
265115,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Mumbai,Business,20.67,18,50271
265116,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Business,21.5,18,50271
265117,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Mumbai,Business,21.75,18,50271
265118,Air_India,AI-424,Kolkata,Afternoon,one,Afternoon,Mumbai,Business,23.33,18,50271
