Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
90153,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,8.33,31,5407
90154,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,12.0,31,5421
90155,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Economy,13.75,31,5421
90156,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Economy,14.67,31,5421
90157,Air_India,AI-738,Bangalore,Morning,one,Night,Delhi,Economy,12.08,31,5135
90158,Air_India,AI-565,Bangalore,Afternoon,one,Night,Delhi,Economy,7.75,31,5163
90159,Air_India,AI-565,Bangalore,Afternoon,one,Morning,Delhi,Economy,20.42,31,5163
90160,Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.75,31,5212
90161,Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,8.83,31,5333
90162,Indigo,6E-415,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.67,31,5350
90163,Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,6.83,31,5350
90164,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,5.0,31,5706
90165,GO_FIRST,G8-808,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.42,31,5458
90166,AirAsia,I5-410,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.58,31,5485
90167,AirAsia,I5-1780,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.75,31,5485
90168,Air_India,AI-9505,Bangalore,Morning,one,Night,Delhi,Economy,12.17,31,5568
90169,Air_India,AI-9505,Bangalore,Morning,one,Night,Delhi,Economy,14.58,31,5568
90170,GO_FIRST,G8-2231,Bangalore,Afternoon,one,Night,Delhi,Economy,7.08,31,6022
90171,Air_India,AI-9547,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.67,31,6072
90172,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,31,6423
90173,Vistara,UK-867,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,11.92,31,6508
90174,GO_FIRST,G8-146,Bangalore,Evening,one,Night,Delhi,Economy,4.83,31,6235
90175,Air_India,AI-9501,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,31,6640
90176,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,31,6744
90177,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,31,6744
90178,Vistara,UK-755,Bangalore,Afternoon,one,Night,Delhi,Economy,8.33,31,7174
90179,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,6.83,31,7762
90180,AirAsia,I5-1982,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.25,31,7484
90181,AirAsia,I5-818,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.75,31,7484
90182,GO_FIRST,G8-873,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.25,31,7613
90183,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,7.25,31,7613
90184,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,8.75,31,7613
90185,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,9.75,31,7613
90186,SpiceJet,SG-468,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,31,7746
90187,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,31,8116
90188,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,31,8417
90189,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,31,9677
90190,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,31,9849
90191,GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Delhi,Economy,4.58,31,9990
90192,AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Delhi,Economy,5.0,32,2723
90193,AirAsia,I5-1731,Bangalore,Night,one,Late_Night,Delhi,Economy,5.58,32,2723
90194,AirAsia,I5-1566,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.83,32,2723
90195,AirAsia,I5-1561,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.17,32,2723
90196,AirAsia,I5-1451,Bangalore,Early_Morning,one,Morning,Delhi,Economy,6.33,32,2723
90197,AirAsia,I5-1621,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.92,32,2723
90198,AirAsia,I5-819,Bangalore,Morning,one,Evening,Delhi,Economy,7.0,32,2723
90199,AirAsia,I5-1229,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.08,32,2723
90200,AirAsia,I5-1426,Bangalore,Afternoon,one,Night,Delhi,Economy,7.33,32,2723
90201,AirAsia,I5-410,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.58,32,2723
90202,AirAsia,I5-2392,Bangalore,Morning,one,Evening,Delhi,Economy,7.58,32,2723
90203,AirAsia,I5-1321,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.67,32,2723
90204,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,8.75,32,2723
90205,AirAsia,I5-592,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,32,2723
90206,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.17,32,2723
90207,AirAsia,I5-1783,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.25,32,2723
90208,AirAsia,I5-820,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.33,32,2723
90209,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,9.33,32,2723
90210,AirAsia,I5-1780,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.75,32,2723
90211,AirAsia,I5-1562,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.5,32,2723
90212,AirAsia,I5-1983,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.67,32,2723
90213,AirAsia,I5-819,Bangalore,Morning,one,Evening,Delhi,Economy,10.75,32,2723
90214,AirAsia,I5-339,Bangalore,Night,one,Morning,Delhi,Economy,10.75,32,2723
90215,AirAsia,I5-992,Bangalore,Night,one,Morning,Delhi,Economy,10.92,32,2723
90216,AirAsia,I5-410,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,32,2723
90217,AirAsia,I5-1426,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,12.0,32,2723
90218,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.92,32,2723
90219,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.75,32,3346
90220,Vistara,UK-897,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.92,32,3346
90221,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.75,32,3346
90222,Vistara,UK-893,Bangalore,Evening,one,Night,Delhi,Economy,26.92,32,3346
90223,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,4.75,32,3496
90224,Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,32,3496
90225,Vistara,UK-893,Bangalore,Evening,one,Morning,Delhi,Economy,13.08,32,3496
90226,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,16.75,32,3496
90227,Vistara,UK-893,Bangalore,Evening,one,Evening,Delhi,Economy,24.0,32,3496
90228,Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.08,32,3496
90229,Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,5.17,32,3236
90230,Indigo,6E-232,Bangalore,Night,one,Early_Morning,Delhi,Economy,5.25,32,3236
90231,Indigo,6E-426,Bangalore,Night,one,Late_Night,Delhi,Economy,5.83,32,3236
90232,Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,7.17,32,3236
90233,Indigo,6E-426,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.0,32,3236
90234,Indigo,6E-232,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.17,32,3236
90235,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,6.83,32,3245
90236,Indigo,6E-6067,Bangalore,Evening,one,Night,Delhi,Economy,7.42,32,3245
90237,GO_FIRST,G8-312,Bangalore,Evening,one,Night,Delhi,Economy,5.58,32,3466
90238,GO_FIRST,G8-241,Bangalore,Evening,one,Night,Delhi,Economy,6.17,32,3466
90239,GO_FIRST,G8-312,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.17,32,3466
90240,GO_FIRST,G8-241,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.75,32,3466
90241,GO_FIRST,G8-7543,Bangalore,Afternoon,one,Night,Delhi,Economy,8.5,32,3466
90242,GO_FIRST,G8-283,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,32,3466
90243,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,32,3466
90244,GO_FIRST,G8-283,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.92,32,3466
90245,GO_FIRST,G8-7543,Bangalore,Afternoon,one,Night,Delhi,Economy,9.92,32,3466
90246,SpiceJet,SG-531,Bangalore,Morning,one,Morning,Delhi,Economy,22.67,32,3466
90247,AirAsia,I5-818,Bangalore,Early_Morning,one,Morning,Delhi,Economy,5.5,32,3467
