Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
16555,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,Economy,11.42,33,4496
16556,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0,33,4496
16557,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,12.5,33,4496
16558,Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Economy,13.0,33,4496
16559,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,Economy,13.33,33,4496
16560,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,33,4205
16561,GO_FIRST,G8-173,Delhi,Morning,one,Evening,Bangalore,Economy,6.83,33,4205
16562,GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.08,33,4205
16563,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,33,4205
16564,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.67,33,4205
16565,Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Economy,7.83,33,4230
16566,Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,33,4230
16567,Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.5,33,4230
16568,Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,33,4230
16569,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,33,4230
16570,Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,33,4230
16571,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,33,4230
16572,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,33,4230
16573,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,33,4230
16574,Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Economy,22.5,33,4230
16575,Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Economy,23.5,33,4230
16576,Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Economy,24.5,33,4230
16577,Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,33,4230
16578,Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,33,4230
16579,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,33,4427
16580,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,33,4427
16581,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,33,4427
16582,AirAsia,I5-792,Delhi,Afternoon,one,Night,Bangalore,Economy,10.92,33,4469
16583,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.92,33,4469
16584,Air_India,AI-411,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.67,33,4469
16585,AirAsia,I5-740,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,33,4499
16586,AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,33,4499
16587,AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,33,4499
16588,AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,33,4499
16589,AirAsia,I5-721,Delhi,Night,zero,Night,Bangalore,Economy,2.83,33,4499
16590,SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5,33,4500
16591,Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,33,4500
16592,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,33,4500
16593,SpiceJet,SG-534,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.75,33,4500
16594,Indigo,6E-2082,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,33,4500
16595,Indigo,6E-6233,Delhi,Late_Night,zero,Early_Morning,Bangalore,Economy,2.92,33,4500
16596,Indigo,6E-772,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,33,4500
16597,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,33,4500
16598,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,33,4500
16599,Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,33,4500
16600,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,33,4500
16601,Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,33,4500
16602,Indigo,6E-2036,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,33,4500
16603,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0,33,4500
16604,GO_FIRST,G8-113,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,33,4501
16605,GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,33,4501
16606,GO_FIRST,G8-717,Delhi,Evening,one,Night,Bangalore,Economy,7.0,33,4508
16607,GO_FIRST,G8-211,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,33,4521
16608,Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.08,33,4896
16609,Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,Economy,6.08,33,4896
16610,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,33,4896
16611,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,33,4896
16612,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,33,4896
16613,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,33,4896
16614,Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Economy,12.08,33,4896
16615,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,33,4896
16616,Air_India,AI-9809,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,33,5110
16617,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,33,5496
16618,Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Economy,22.42,33,5148
16619,GO_FIRST,G8-145,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,33,5184
16620,Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.92,33,5421
16621,Air_India,AI-465,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,33,5504
16622,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.42,33,5504
16623,Indigo,6E-7407,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,33,5698
16624,Indigo,6E-788,Delhi,Afternoon,one,Night,Bangalore,Economy,9.83,33,5698
16625,Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Economy,5.58,33,5842
16626,Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,13.67,33,5842
16627,Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Economy,19.0,33,5842
16628,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.5,33,6008
16629,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,33,6041
16630,SpiceJet,SG-8411,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,33,6427
16631,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,33,6427
16632,Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.67,33,6177
16633,Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,33,6177
16634,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.92,33,6297
16635,Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Economy,24.58,33,6367
16636,Air_India,AI-883,Delhi,Night,one,Night,Bangalore,Economy,24.5,33,6533
16637,Air_India,AI-409,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,33,6883
16638,GO_FIRST,G8-143,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.92,33,6919
16639,GO_FIRST,G8-133,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,33,6919
16640,GO_FIRST,G8-231,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,33,6919
16641,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.83,33,6919
16642,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.0,33,7057
16643,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.83,33,7267
16644,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.83,33,7423
16645,Air_India,AI-885,Delhi,Morning,one,Night,Bangalore,Economy,11.58,33,7478
16646,Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,33,7618
16647,SpiceJet,SG-339,Delhi,Afternoon,one,Morning,Bangalore,Economy,19.83,33,7685
16648,SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.0,33,8081
16649,GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,33,8093
16650,SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,33,9788
16651,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,33,18778
16652,Vistara,UK-899,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,34,3357
16653,Vistara,UK-859,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,34,3357
16654,Vistara,UK-879,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,34,3357
16655,Vistara,UK-899,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.08,34,3357
16656,Vistara,UK-859,Delhi,Morning,one,Morning,Bangalore,Economy,22.42,34,3357
16657,Vistara,UK-879,Delhi,Evening,one,Evening,Bangalore,Economy,25.83,34,3357
16658,AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,34,3090
16659,AirAsia,I5-768,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,34,3090
16660,AirAsia,I5-713,Delhi,Evening,two_or_more,Night,Bangalore,Economy,7.0,34,3090
16661,AirAsia,I5-711,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.42,34,3090
16662,AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,34,3090
16663,AirAsia,I5-550,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,34,3090
16664,AirAsia,I5-548,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.58,34,3090
16665,AirAsia,I5-559,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.0,34,3090
16666,AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,34,3090
16667,AirAsia,I5-713,Delhi,Evening,two_or_more,Late_Night,Bangalore,Economy,8.75,34,3090
16668,AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,34,3090
16669,AirAsia,I5-768,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.0,34,3090
16670,AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,34,3090
16671,AirAsia,I5-791,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.92,34,3090
16672,AirAsia,I5-548,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,34,3090
16673,AirAsia,I5-710,Delhi,Morning,one,Night,Bangalore,Economy,11.58,34,3090
