Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
106653,Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,Economy,28.5,29,5536
106654,Indigo,6E-978,Bangalore,Evening,one,Night,Kolkata,Economy,5.08,29,5635
106655,Indigo,6E-6212,Bangalore,Morning,one,Evening,Kolkata,Economy,6.25,29,5635
106656,Indigo,6E-541,Bangalore,Morning,one,Evening,Kolkata,Economy,7.83,29,5635
106657,Indigo,6E-457,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.67,29,5635
106658,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Kolkata,Economy,5.75,29,5864
106659,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,7.33,29,6271
106660,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,29,6271
106661,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,10.17,29,6271
106662,Indigo,6E-524,Bangalore,Morning,one,Evening,Kolkata,Economy,7.92,29,6092
106663,Indigo,6E-524,Bangalore,Morning,one,Night,Kolkata,Economy,9.92,29,6092
106664,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Economy,8.75,29,6163
106665,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,10.42,29,6534
106666,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,11.42,29,6534
106667,Vistara,UK-866,Bangalore,Night,one,Morning,Kolkata,Economy,12.0,29,6534
106668,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.25,29,6534
106669,Vistara,UK-850,Bangalore,Evening,one,Morning,Kolkata,Economy,13.75,29,6534
106670,Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,Economy,14.67,29,6534
106671,Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Economy,15.25,29,6534
106672,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Economy,22.25,29,6534
106673,GO_FIRST,G8-7547,Bangalore,Morning,one,Evening,Kolkata,Economy,7.5,29,6186
106674,GO_FIRST,G8-395,Bangalore,Morning,one,Evening,Kolkata,Economy,9.33,29,6186
106675,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.75,29,6186
106676,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Kolkata,Economy,5.83,29,6583
106677,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.0,29,6583
106678,Air_India,AI-505,Bangalore,Morning,one,Night,Kolkata,Economy,11.92,29,6584
106679,Air_India,AI-501,Bangalore,Afternoon,one,Night,Kolkata,Economy,9.0,29,7004
106680,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Kolkata,Economy,16.17,29,7004
106681,Air_India,AI-808,Bangalore,Night,one,Evening,Kolkata,Economy,22.17,29,7004
106682,Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Economy,25.33,29,7004
106683,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.17,29,7421
106684,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.67,29,7421
106685,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,14.83,29,7421
106686,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Morning,Kolkata,Economy,24.67,29,7421
106687,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Economy,19.17,29,7683
106688,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,8.58,29,7721
106689,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,8.33,29,7529
106690,Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,Economy,12.0,29,7529
106691,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,Economy,15.17,29,7529
106692,Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Economy,6.58,29,8112
106693,Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Economy,8.08,29,8112
106694,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,29,8112
106695,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Economy,9.83,29,8112
106696,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,10.08,29,8112
106697,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.08,29,8112
106698,Vistara,UK-816,Bangalore,Morning,one,Night,Kolkata,Economy,11.25,29,8112
106699,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Economy,11.42,29,8112
106700,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.58,29,8112
106701,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,12.58,29,8112
106702,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Economy,12.92,29,8112
