Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
6020,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,31,2476
6021,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,31,2476
6022,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,31,2476
6023,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,31,2476
6024,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,31,2476
6025,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,31,2568
6026,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,31,2568
6027,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,31,2621
6028,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,31,3100
6029,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,31,3100
6030,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,31,3100
6031,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,31,3100
6032,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,31,3100
6033,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,31,2949
6034,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,31,2949
6035,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,31,2949
6036,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,31,2949
6037,Indigo,6E-573,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,31,3159
6038,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,31,3291
